"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit","customer_id-2","customer_name","segment","age","country","city","state","postal_code","region","product_id-2","category","sub_category","product_name"
8787,"CA-2017-145765","2017-05-28","2017-06-02","Standard Class","CM-11815","OFF-PA-10001534","15.552",3,"0.2","5.4432","CM-11815","Candace McMahon","Corporate",28,"United States","Pasadena","Texas","77506","Central","OFF-PA-10001534","Office Supplies","Paper","Xerox 230"
8788,"CA-2017-145765","2017-05-28","2017-06-02","Standard Class","CM-11815","TEC-AC-10000844","271.968",4,"0.2","54.3936","CM-11815","Candace McMahon","Corporate",28,"United States","Pasadena","Texas","77506","Central","TEC-AC-10000844","Technology","Accessories","Logitech Gaming G510s - Keyboard"
8789,"CA-2017-126914","2017-06-15","2017-06-19","Standard Class","JE-15715","FUR-CH-10000847","698.352",3,"0.2","52.3764","JE-15715","Joe Elijah","Consumer",44,"United States","Broomfield","Colorado","80020","West","FUR-CH-10000847","Furniture","Chairs","Global Executive Mid-Back Managers Chair"
8790,"CA-2017-126914","2017-06-15","2017-06-19","Standard Class","JE-15715","FUR-BO-10000468","77.728",2,"0.2","-3.8864","JE-15715","Joe Elijah","Consumer",44,"United States","Broomfield","Colorado","80020","West","FUR-BO-10000468","Furniture","Bookcases","OSullivan 2-Shelf Heavy-Duty Bookcases"
8791,"CA-2015-169572","2015-09-06","2015-09-12","Standard Class","AG-10525","OFF-BI-10002799","46.62",9,"0","21.4452","AG-10525","Andy Gerbode","Corporate",69,"United States","Saint Petersburg","Florida","33710","South","OFF-BI-10002799","Office Supplies","Binders","SlimView Poly Binder  3/8"
8792,"CA-2017-162075","2017-03-18","2017-03-24","Standard Class","TT-21220","TEC-PH-10001557","537.544",7,"0.2","47.0351","TT-21220","Thomas Thornton","Consumer",47,"United States","Houston","Texas","77041","Central","TEC-PH-10001557","Technology","Phones","Pyle PMP37LED"
8793,"CA-2014-162992","2014-12-19","2014-12-21","First Class","BP-11095","OFF-LA-10001934","14.62",2,"0","6.8714","BP-11095","Bart Pistole","Corporate",30,"United States","Peoria","Illinois","61604","Central","OFF-LA-10001934","Office Supplies","Labels","Avery 516"
8794,"CA-2014-162992","2014-12-19","2014-12-21","First Class","BP-11095","OFF-FA-10004248","22.55",5,"0","8.7945","BP-11095","Bart Pistole","Corporate",30,"United States","Peoria","Illinois","61604","Central","OFF-FA-10004248","Office Supplies","Fasteners","Advantus T-Pin Paper Clips"
8795,"CA-2014-162992","2014-12-19","2014-12-21","First Class","BP-11095","TEC-PH-10001944","583.8",5,"0.2","72.975","BP-11095","Bart Pistole","Corporate",30,"United States","Peoria","Illinois","61604","Central","TEC-PH-10001944","Technology","Phones","Wi-Ex zBoost YX540 Cellular Phone Signal Booster"
8796,"CA-2014-162992","2014-12-19","2014-12-21","First Class","BP-11095","TEC-PH-10002085","211.168",4,"0.2","15.8376","BP-11095","Bart Pistole","Corporate",30,"United States","Peoria","Illinois","61604","Central","TEC-PH-10002085","Technology","Phones","Clarity 53712"
8797,"CA-2016-106397","2016-07-07","2016-07-13","Standard Class","MJ-17740","OFF-PA-10003441","12.96",2,"0","6.2208","MJ-17740","Max Jones","Consumer",40,"United States","Seattle","Washington","98115","West","OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
8798,"CA-2016-106397","2016-07-07","2016-07-13","Standard Class","MJ-17740","OFF-AR-10004602","45.98",2,"0","12.8744","MJ-17740","Max Jones","Consumer",40,"United States","Seattle","Washington","98115","West","OFF-AR-10004602","Office Supplies","Art","Boston KS Multi-Size Manual Pencil Sharpener"
8799,"US-2016-150140","2016-04-06","2016-04-10","Standard Class","VM-21685","TEC-PH-10002555","1294.75",5,"0","336.635","VM-21685","Valerie Mitchum","Home Office",69,"United States","Westfield","New Jersey","7090","East","TEC-PH-10002555","Technology","Phones","Nortel Meridian M5316 Digital phone"
8800,"CA-2014-116666","2014-05-08","2014-05-10","First Class","KT-16480","TEC-CO-10001449","1799.97",5,"0.4","239.996","KT-16480","Kean Thornton","Consumer",51,"United States","Buffalo","New York","14215","East","TEC-CO-10001449","Technology","Copiers","Hewlett Packard LaserJet 3310 Copier"
8801,"CA-2017-148992","2017-11-23","2017-11-27","Standard Class","CS-12250","OFF-PA-10004285","10.688",2,"0.2","3.7408","CS-12250","Chris Selesnick","Corporate",59,"United States","Bossier City","Louisiana","71111","South","OFF-PA-10004285","Office Supplies","Paper","Xerox 1959"
8802,"CA-2016-140935","2016-11-10","2016-11-12","First Class","AB-10015","TEC-PH-10000562","221.98",2,"0","62.1544","AB-10015","Aaron Bergman","Consumer",66,"United States","Seattle","Washington","98103","West","TEC-PH-10000562","Technology","Phones","Samsung Convoy 3"
8803,"CA-2016-140935","2016-11-10","2016-11-12","First Class","AB-10015","FUR-BO-10003966","341.96",2,"0","54.7136","AB-10015","Aaron Bergman","Consumer",66,"United States","Seattle","Washington","98103","West","FUR-BO-10003966","Furniture","Bookcases","Sauder Facets Collection Library  Sky Alder Finish"
8804,"CA-2014-157644","2014-12-31","2015-01-01","First Class","AH-10030","TEC-AC-10003614","34.77",3,"0","11.4741","AH-10030","Aaron Hawkins","Corporate",60,"United States","Philadelphia","Pennsylvania","19134","East","TEC-AC-10003614","Technology","Accessories","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc  10/Pack"
8805,"CA-2014-157644","2014-12-31","2015-01-01","First Class","AH-10030","OFF-LA-10003148","18.9",3,"0","8.694","AH-10030","Aaron Hawkins","Corporate",60,"United States","Philadelphia","Pennsylvania","19134","East","OFF-LA-10003148","Office Supplies","Labels","Avery 51"
8806,"US-2017-100398","2017-08-19","2017-08-23","Standard Class","DO-13435","OFF-BI-10002133","102.72",3,"0.2","37.236","DO-13435","Denny Ordway","Consumer",25,"United States","Pembroke Pines","Florida","33024","South","OFF-BI-10002133","Office Supplies","Binders","Wilson Jones Elliptical Ring 3 1/2 Capacity Binders  800 sheets"
8807,"CA-2016-113082","2016-09-12","2016-09-16","Standard Class","MC-17590","FUR-FU-10002813","40.48",2,"0","14.5728","MC-17590","Matt Collister","Corporate",36,"United States","Perth Amboy","New Jersey","8861","East","FUR-FU-10002813","Furniture","Furnishings","DAX Contemporary Wood Frame with Silver Metal Mat  Desktop  11 x 14 Size"
8808,"US-2017-110646","2017-10-26","2017-10-31","Standard Class","JF-15190","OFF-BI-10004330","33.282",3,"0.7","-27.735","JF-15190","Jamie Frazer","Consumer",26,"United States","Los Angeles","California","90008","West","OFF-BI-10004330","Office Supplies","Binders","GBC Velobind Prepunched Cover Sets  Regency Series"
8809,"US-2017-110646","2017-10-26","2017-10-31","Standard Class","JF-15190","TEC-PH-10002807","118.65",5,"0.4","19.775","JF-15190","Jamie Frazer","Consumer",26,"United States","Los Angeles","California","90008","West","TEC-PH-10002807","Technology","Phones","Motorla HX550 Universal Bluetooth Headset"
8810,"US-2017-110646","2017-10-26","2017-10-31","Standard Class","JF-15190","OFF-LA-10001404","14.76",5,"0.2","4.9815","JF-15190","Jamie Frazer","Consumer",26,"United States","Los Angeles","California","90008","West","OFF-LA-10001404","Office Supplies","Labels","Avery 517"
8811,"CA-2017-120614","2017-05-30","2017-06-04","Standard Class","SM-20950","OFF-PA-10004911","37.52",4,"0","18.0096","SM-20950","Suzanne McNair","Corporate",54,"United States","Greenville","North Carolina","27834","South","OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk  4-1/4x3-1/16 Bk  1 Form/Pg  40 Messages/Bk  3/Pk"
8812,"US-2016-140172","2016-03-08","2016-03-13","Standard Class","SP-20650","OFF-AP-10004233","207.144",3,"0.1","48.3336","SP-20650","Stephanie Phelps","Corporate",18,"United States","San Jose","California","95123","West","OFF-AP-10004233","Office Supplies","Appliances","Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room"
8813,"US-2016-140172","2016-03-08","2016-03-13","Standard Class","SP-20650","OFF-AR-10002766","13.9",5,"0","3.753","SP-20650","Stephanie Phelps","Corporate",18,"United States","San Jose","California","95123","West","OFF-AR-10002766","Office Supplies","Art","Prang Drawing Pencil Set"
8814,"CA-2015-127754","2015-07-26","2015-07-31","Standard Class","CK-12760","FUR-CH-10003199","266.352",3,"0.2","13.3176","CK-12760","Cyma Kinney","Corporate",18,"United States","Linden","New Jersey","7036","East","FUR-CH-10003199","Furniture","Chairs","Office Star - Contemporary Task Swivel Chair"
8815,"CA-2015-144274","2015-11-23","2015-11-25","Second Class","PW-19240","TEC-PH-10003012","307.98",2,"0","89.3142","PW-19240","Pierre Wener","Consumer",70,"United States","Louisville","Colorado","80027","West","TEC-PH-10003012","Technology","Phones","Nortel Meridian M3904 Professional Digital phone"
8816,"CA-2015-144274","2015-11-23","2015-11-25","Second Class","PW-19240","OFF-PA-10001583","44.1",6,"0","20.727","PW-19240","Pierre Wener","Consumer",70,"United States","Louisville","Colorado","80027","West","OFF-PA-10001583","Office Supplies","Paper","1/4 Fold Party Design Invitations & White Envelopes  24 8-1/2 X 11 Cards  25 Env./Pack"
8817,"CA-2015-144274","2015-11-23","2015-11-25","Second Class","PW-19240","OFF-AR-10001940","13.12",4,"0","5.6416","PW-19240","Pierre Wener","Consumer",70,"United States","Louisville","Colorado","80027","West","OFF-AR-10001940","Office Supplies","Art","Sanford Colorific Eraseable Coloring Pencils  12 Count"
8818,"CA-2015-144274","2015-11-23","2015-11-25","Second Class","PW-19240","OFF-EN-10003286","16.56",2,"0","7.7832","PW-19240","Pierre Wener","Consumer",70,"United States","Louisville","Colorado","80027","West","OFF-EN-10003286","Office Supplies","Envelopes","Staple envelope"
8819,"CA-2015-144274","2015-11-23","2015-11-25","Second Class","PW-19240","OFF-PA-10003441","38.88",6,"0","18.6624","PW-19240","Pierre Wener","Consumer",70,"United States","Louisville","Colorado","80027","West","OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
8820,"CA-2015-142930","2015-11-28","2015-12-02","Standard Class","EB-14170","OFF-PA-10003395","335.52",4,"0.2","117.432","EB-14170","Evan Bailliet","Consumer",64,"United States","Wilmington","North Carolina","28403","South","OFF-PA-10003395","Office Supplies","Paper","Xerox 1941"
8821,"CA-2017-100622","2017-11-03","2017-11-07","Standard Class","DK-13090","TEC-CO-10003236","959.984",2,"0.2","311.9948","DK-13090","Dave Kipp","Consumer",24,"United States","Seattle","Washington","98103","West","TEC-CO-10003236","Technology","Copiers","Canon Image Class D660 Copier"
8822,"CA-2017-100622","2017-11-03","2017-11-07","Standard Class","DK-13090","OFF-BI-10002982","4.086",2,"0.7","-2.9964","DK-13090","Dave Kipp","Consumer",24,"United States","Seattle","Washington","98103","West","OFF-BI-10002982","Office Supplies","Binders","Avery Self-Adhesive Photo Pockets for Polaroid Photos"
8823,"CA-2017-100622","2017-11-03","2017-11-07","Standard Class","DK-13090","OFF-AR-10004010","55.984",2,"0.2","4.1988","DK-13090","Dave Kipp","Consumer",24,"United States","Seattle","Washington","98103","West","OFF-AR-10004010","Office Supplies","Art","Hunt Boston Vacuum Mount KS Pencil Sharpener"
8824,"CA-2017-100622","2017-11-03","2017-11-07","Standard Class","DK-13090","OFF-PA-10002947","10.688",2,"0.2","3.7408","DK-13090","Dave Kipp","Consumer",24,"United States","Seattle","Washington","98103","West","OFF-PA-10002947","Office Supplies","Paper","Xerox 1923"
8825,"CA-2017-117156","2017-03-21","2017-03-23","Second Class","TB-21055","OFF-EN-10003845","8.856",3,"0.2","2.8782","TB-21055","Ted Butterfield","Consumer",34,"United States","Troy","New York","12180","East","OFF-EN-10003845","Office Supplies","Envelopes","Colored Envelopes"
8826,"CA-2015-115399","2015-12-19","2015-12-22","First Class","AG-10900","OFF-LA-10003190","6.912",3,"0.2","2.5056","AG-10900","Arthur Gainer","Consumer",56,"United States","Tucson","Arizona","85705","West","OFF-LA-10003190","Office Supplies","Labels","Avery 474"
8827,"US-2014-157847","2014-04-02","2014-04-06","Second Class","SC-20020","OFF-PA-10002986","26.72",5,"0.2","9.352","SC-20020","Sam Craven","Consumer",56,"United States","Plano","Texas","75023","Central","OFF-PA-10002986","Office Supplies","Paper","Xerox 1898"
8828,"US-2014-157847","2014-04-02","2014-04-06","Second Class","SC-20020","OFF-PA-10001593","33.488",7,"0.2","10.465","SC-20020","Sam Craven","Consumer",56,"United States","Plano","Texas","75023","Central","OFF-PA-10001593","Office Supplies","Paper","Xerox 1947"
8829,"CA-2015-115168","2015-06-05","2015-06-09","Standard Class","BB-11545","OFF-PA-10000528","10.56",2,"0","4.752","BB-11545","Brenda Bowman","Corporate",60,"United States","Houston","Texas","77070","Central","OFF-PA-10000528","Office Supplies","Paper","Xerox 1981"
8830,"CA-2014-109680","2014-10-06","2014-10-09","First Class","VP-21760","OFF-ST-10001932","386.34",2,"0","54.0876","VP-21760","Victoria Pisteka","Corporate",35,"United States","San Francisco","California","94109","West","OFF-ST-10001932","Office Supplies","Storage","Fellowes Staxonsteel Drawer Files"
8831,"CA-2016-167983","2016-08-21","2016-08-24","Second Class","RP-19270","OFF-BI-10003727","33.44",10,"0.2","11.704","RP-19270","Rachel Payne","Corporate",47,"United States","Riverside","California","92503","West","OFF-BI-10003727","Office Supplies","Binders","Avery Durable Slant Ring Binders With Label Holder"
8832,"CA-2015-145324","2015-11-15","2015-11-19","Standard Class","DH-13675","FUR-FU-10002759","39.96",2,"0","14.3856","DH-13675","Duane Huffman","Home Office",65,"United States","Quincy","Massachusetts","2169","East","FUR-FU-10002759","Furniture","Furnishings","12-1/2 Diameter Round Wall Clock"
8833,"CA-2015-153423","2015-06-22","2015-06-27","Standard Class","SW-20455","OFF-BI-10000545","1217.568",2,"0.2","456.588","SW-20455","Shaun Weien","Consumer",21,"United States","Suffolk","Virginia","23434","South","OFF-BI-10000545","Office Supplies","Binders","GBC Ibimaster 500 Manual ProClick Binding System"
8834,"US-2017-132675","2017-09-24","2017-09-28","Standard Class","KF-16285","OFF-ST-10004950","15.51",1,"0","3.8775","KF-16285","Karen Ferguson","Home Office",65,"United States","Manteca","California","95336","West","OFF-ST-10004950","Office Supplies","Storage","Acco Perma 3000 Stacking Storage Drawers"
8835,"US-2017-132675","2017-09-24","2017-09-28","Standard Class","KF-16285","TEC-PH-10003171","89.9",2,"0","25.172","KF-16285","Karen Ferguson","Home Office",65,"United States","Manteca","California","95336","West","TEC-PH-10003171","Technology","Phones","Plantronics Encore H101 Dual Earpieces Headset"
8836,"US-2017-132675","2017-09-24","2017-09-28","Standard Class","KF-16285","OFF-AR-10000614","14.28",4,"0","3.7128","KF-16285","Karen Ferguson","Home Office",65,"United States","Manteca","California","95336","West","OFF-AR-10000614","Office Supplies","Art","Barrel Sharpener"
8837,"US-2017-132675","2017-09-24","2017-09-28","Standard Class","KF-16285","OFF-AR-10000034","12.72",3,"0","4.9608","KF-16285","Karen Ferguson","Home Office",65,"United States","Manteca","California","95336","West","OFF-AR-10000034","Office Supplies","Art","BIC Brite Liner Grip Highlighters  Assorted  5/Pack"
8838,"US-2017-132675","2017-09-24","2017-09-28","Standard Class","KF-16285","OFF-LA-10003766","15.75",5,"0","7.56","KF-16285","Karen Ferguson","Home Office",65,"United States","Manteca","California","95336","West","OFF-LA-10003766","Office Supplies","Labels","Self-Adhesive Removable Labels"
8839,"CA-2014-153808","2014-04-06","2014-04-10","Second Class","FH-14275","OFF-AR-10001725","70.95",3,"0","18.447","FH-14275","Frank Hawley","Corporate",26,"United States","La Porte","Indiana","46350","Central","OFF-AR-10001725","Office Supplies","Art","Boston Home & Office Model 2000 Electric Pencil Sharpeners"
8840,"CA-2014-153808","2014-04-06","2014-04-10","Second Class","FH-14275","OFF-BI-10002794","65.568",2,"0.2","23.7684","FH-14275","Frank Hawley","Corporate",26,"United States","La Porte","Indiana","46350","Central","OFF-BI-10002794","Office Supplies","Binders","Avery Trapezoid Ring Binder  3 Capacity  Black  1040 sheets"
8841,"CA-2014-153808","2014-04-06","2014-04-10","Second Class","FH-14275","TEC-AC-10004171","299.97",3,"0","131.9868","FH-14275","Frank Hawley","Corporate",26,"United States","La Porte","Indiana","46350","Central","TEC-AC-10004171","Technology","Accessories","Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset"
8842,"US-2016-112396","2016-02-09","2016-02-13","Standard Class","JR-16210","TEC-AC-10003628","89.97",3,"0","39.5868","JR-16210","Justin Ritter","Corporate",68,"United States","Springfield","Ohio","45503","East","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling"
8843,"US-2016-112396","2016-02-09","2016-02-13","Standard Class","JR-16210","TEC-AC-10004761","31.86",2,"0","11.151","JR-16210","Justin Ritter","Corporate",68,"United States","Springfield","Ohio","45503","East","TEC-AC-10004761","Technology","Accessories","Maxell 4.7GB DVD+RW 3/Pack"
8844,"CA-2014-141173","2014-11-18","2014-11-20","Second Class","JC-16105","OFF-ST-10000885","67.15",5,"0","16.7875","JC-16105","Julie Creighton","Corporate",56,"United States","Durham","North Carolina","27707","South","OFF-ST-10000885","Office Supplies","Storage","Fellowes Desktop Hanging File Manager"
